TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8015789","One Piece Card Game","One Piece Promotion Cards","Nami (English Version 1st Anniversary Set)","","OP01-016","R","Near Mint Foil","39.31","","40.9900","40.0000","","0","",""
"7496193","One Piece Card Game","One Piece Promotion Cards","Nami (Gift Collection 2023)","","OP01-016","R","Near Mint Foil","19.39","","19.9500","18.9600","","0","",""
"7890148","One Piece Card Game","One Piece Promotion Cards","Nami (Premium Card Collection -Best Selection Vol. 1-)","","OP02-036","SR","Near Mint Foil","14.05","","13.7500","13.7500","","0","",""
"7890352","One Piece Card Game","One Piece Promotion Cards","Nami (Premium Card Collection -Live Action Edition-)","","P-053","PR","Near Mint Foil","7.78","","7.6900","7.6900","","0","",""
"7261776","One Piece Card Game","One Piece Promotion Cards","Nami (Premium Card Collection -ONE PIECE FILM RED Edition-)","","ST01-007","C","Near Mint Foil","7.90","","7.9900","7.9900","","0","",""
"7451771","One Piece Card Game","One Piece Promotion Cards","Nami (Sealed Battle Kit Vol. 1)","","P-053","PR","Near Mint","0.26","","1.4100","0.1000","","0","",""
"7155994","One Piece Card Game","One Piece Promotion Cards","Nami (Tournament Pack Vol. 3) [Participant]","","ST01-007","PR","Near Mint","2.99","","4.2900","2.9800","0","0","1.7400",""
"7155999","One Piece Card Game","One Piece Promotion Cards","Nami (Tournament Pack Vol. 3) [Winner]","","ST01-007","PR","Near Mint Foil","35.80","","39.9200","38.7000","","0","",""
"8252490","One Piece Card Game","One Piece Promotion Cards","Nefeltari Vivi (October Championship 2024 Store Regionals)","","OP05-086","R","Near Mint Foil","359.35","","904.7800","899.9900","","0","",""
"7158186","One Piece Card Game","One Piece Promotion Cards","Nefeltari Vivi (OP-03 Pre-Release Tournament) [Participant]","","ST01-009","PR","Near Mint","0.68","","2.0200","0.7100","","0","",""
"7158191","One Piece Card Game","One Piece Promotion Cards","Nefeltari Vivi (OP-03 Pre-Release Tournament) [Winner]","","ST01-009","PR","Near Mint Foil","32.50","","32.2400","31.2500","","0","",""
"8264854","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Offline Regional 2024 Vol. 3)","","OP06-110","UC","Near Mint","7.91","","8.0000","8.0000","","0","",""
"8252453","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Offline Regional 2024 Vol. 3) [Finalist]","","OP06-110","UC","Near Mint Foil","13.80","","19.9900","19.9900","","0","",""
"8264849","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Offline Regional 2024 Vol. 3) [Winner]","","OP06-110","UC","Near Mint Foil","299.99","","290.9900","290.9900","","0","",""
"8264633","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Online Regional 2024 Vol. 3)","","OP06-110","UC","Near Mint","5.74","","9.8000","9.8000","","0","",""
"8264789","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Online Regional 2024 Vol. 3) [Finalist]","","OP06-110","UC","Near Mint Foil","19.00","","24.9500","24.9500","","0","",""
"8264819","One Piece Card Game","One Piece Promotion Cards","Nekomamushi (Online Regional 2024 Vol. 3) [Winner]","","OP06-110","UC","Near Mint Foil","","","","","","0","",""
"7659281","One Piece Card Game","One Piece Promotion Cards","New Genesis (Starter Deck 11: Uta Deck Battle)","","ST11-004","SR","Near Mint","1.07","","2.1300","0.8200","","0","",""
"8609054","One Piece Card Game","One Piece Promotion Cards","Nico Olvia (Offline Regional Champion Card Set 2025 Vol.1)","","OP09-106","C","Near Mint Foil","","","","","","0","",""
"8609020","One Piece Card Game","One Piece Promotion Cards","Nico Olvia (Offline Regional Finalist Card Set 2025 Vol.1)","","OP09-106","C","Near Mint Foil","","","100.0000","100.0000","","0","",""
"8582929","One Piece Card Game","One Piece Promotion Cards","Nico Olvia (Offline Regional Participation Pack 2025 Vol.1)","","OP09-106","C","Near Mint","49.46","","59.9500","59.9500","","0","",""
"7013065","One Piece Card Game","One Piece Promotion Cards","Nico Robin - ST01-008 (Alternate Art)","","ST01-008","PR","Near Mint Foil","11.52","","10.9000","10.9000","","0","",""
"8015814","One Piece Card Game","One Piece Promotion Cards","Nico Robin (English Version 1st Anniversary Set)","","OP01-017","R","Near Mint Foil","30.07","","26.1900","25.2000","","0","",""
"7496578","One Piece Card Game","One Piece Promotion Cards","Nico Robin (Gift Collection 2023)","","ST01-008","C","Near Mint Foil","5.32","","5.4200","5.4200","","0","",""
"8252392","One Piece Card Game","One Piece Promotion Cards","Nico Robin (Judge Pack Vol. 4)","","OP05-010","UC","Near Mint Foil","1.02","","1.8900","0.5800","","0","",""
"7261741","One Piece Card Game","One Piece Promotion Cards","Nico Robin (Premium Card Collection -ONE PIECE FILM RED Edition-)","","OP01-017","R","Near Mint Foil","5.03","","5.1400","5.1400","","0","",""
"7244834","One Piece Card Game","One Piece Promotion Cards","Nico Robin (Store Championship Participation Pack)","","OP01-017","PR","Near Mint Foil","21.58","","24.9900","24.0000","","0","",""
"8252469","One Piece Card Game","One Piece Promotion Cards","O-Nami (Event Pack Vol. 5)","","OP06-101","R","Near Mint Foil","58.49","","52.1800","51.1900","","0","",""
"8605608","One Piece Card Game","One Piece Promotion Cards","O-Nami (Illustration Box Vol.1)","","OP05-062","UC","Near Mint Foil","3.45","","4.0500","2.7400","","0","",""
"8252402","One Piece Card Game","One Piece Promotion Cards","Ohm (Judge Pack Vol. 4)","","OP05-101","R","Near Mint Foil","1.49","","2.4000","1.0900","","0","",""
"7524456","One Piece Card Game","One Piece Promotion Cards","Okiku (CS 2023 Celebration Pack)","","OP01-035","R","Near Mint Foil","3.65","","4.9600","3.6500","","0","",""
"7197070","One Piece Card Game","One Piece Promotion Cards","Okiku (Judge)","","OP01-035","PR","Near Mint Foil","0.48","","1.5100","0.2000","","0","",""
"8103902","One Piece Card Game","One Piece Promotion Cards","Okiku (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-)","","OP01-035","R","Near Mint Foil","3.19","","3.8100","2.5000","","0","",""
"7246010","One Piece Card Game","One Piece Promotion Cards","Okiku (Tournament Pack Vol. 4)","","OP01-035","R","Near Mint","0.48","","1.5200","0.2100","","0","",""
"7246030","One Piece Card Game","One Piece Promotion Cards","Okiku (Winner Pack Vol. 4)","","OP01-035","R","Near Mint Foil","4.20","","7.8700","7.8700","","0","",""
"8271644","One Piece Card Game","One Piece Promotion Cards","Onigashima Island (Premium Card Collection -Best Selection Vol. 2-)","","ST04-017","C","Near Mint Foil","3.78","","4.3000","2.9900","","0","",""
"7720853","One Piece Card Game","One Piece Promotion Cards","Otama (Japanese 1st Anniversary Set)","","OP01-006","UC","Near Mint Foil","47.82","","50.0000","50.0000","","0","",""
"7197060","One Piece Card Game","One Piece Promotion Cards","Otama (Judge)","","OP01-006","PR","Near Mint Foil","2.71","","3.8000","2.4900","","0","",""
"7407319","One Piece Card Game","One Piece Promotion Cards","Otama (Offline Regional 2023) [Finalist]","","OP01-006","PR","Near Mint Foil","84.56","","86.2500","86.2500","","0","",""
"7407329","One Piece Card Game","One Piece Promotion Cards","Otama (Offline Regional 2023) [Participant]","","OP01-006","PR","Near Mint Foil","56.13","","60.2100","58.9900","","0","",""
"7407359","One Piece Card Game","One Piece Promotion Cards","Otama (Offline Regional 2023) [Winner]","","OP01-006","PR","Near Mint Foil","","","","","","0","",""
"7406314","One Piece Card Game","One Piece Promotion Cards","Otama (Online Regional 2023) [Finalist]","","OP01-006","PR","Near Mint Foil","108.44","","122.1100","120.8000","","0","",""
"7406309","One Piece Card Game","One Piece Promotion Cards","Otama (Online Regional 2023) [Participant]","","OP01-006","PR","Near Mint Foil","53.92","","57.7500","57.7500","","0","",""
"7406394","One Piece Card Game","One Piece Promotion Cards","Otama (Online Regional 2023) [Winner]","","OP01-006","PR","Near Mint Foil","","","","","","0","",""
"7834950","One Piece Card Game","One Piece Promotion Cards","Pacifista (Judge Pack Vol. 3)","","OP01-075","C","Near Mint Foil","0.50","","1.4100","0.1000","","0","",""
"7890163","One Piece Card Game","One Piece Promotion Cards","Pacifista (Premium Card Collection -Best Selection Vol. 1-)","","ST03-012","C","Near Mint Foil","1.15","","2.3000","0.9900","","0","",""
"7890183","One Piece Card Game","One Piece Promotion Cards","Paradise Waterfall (Premium Card Collection -Best Selection Vol. 1-)","","OP01-057","UC","Near Mint Foil","3.28","","4.3100","3.0000","","0","",""
"7346306","One Piece Card Game","One Piece Promotion Cards","Pearl (Store Championship Participation Pack Vol. 2)","","OP03-031","PR","Near Mint Foil","2.03","","3.3500","2.0400","","0","",""
"7834980","One Piece Card Game","One Piece Promotion Cards","Pell (Judge Pack Vol. 3)","","OP05-014","C","Near Mint Foil","0.29","","1.4100","0.1000","","0","",""
"8218884","One Piece Card Game","One Piece Promotion Cards","Perona (Championship 2024 Finalist Card Set)","","OP01-077","UC","Near Mint Foil","","","699.9000","699.9000","","0","",""
"8603996","One Piece Card Game","One Piece Promotion Cards","Perona (Championship 2024 Finalist Card Set Vol. 2)","","OP01-077","UC","Near Mint Foil","","","","","","0","",""
"8603966","One Piece Card Game","One Piece Promotion Cards","Perona (Championship 2024 Top Player Pack)","","OP01-077","UC","Near Mint Foil","","","","","","0","",""
"8603944","One Piece Card Game","One Piece Promotion Cards","Perona (Championship 2024 Top Player Pack Vol. 2)","","OP01-077","UC","Near Mint Foil","","","399.9900","399.9900","","0","",""
"7406405","One Piece Card Game","One Piece Promotion Cards","Perona (Judge Pack Vol. 2)","","OP01-077","PR","Near Mint Foil","8.17","","7.5600","7.5600","","0","",""
"8583004","One Piece Card Game","One Piece Promotion Cards","Perona (Judge Pack Vol. 5)","","OP09-034","R","Near Mint Foil","15.00","","","","","0","",""
"8108566","One Piece Card Game","One Piece Promotion Cards","Perona (Store Treasure Cup 2024)","","OP06-093","PR","Near Mint Foil","53.09","","41.9800","41.9800","","0","",""
"8095125","One Piece Card Game","One Piece Promotion Cards","Perona (Treasure Cup 2024)","","OP06-093","PR","Near Mint Foil","","","699.9500","699.9500","","0","",""
"8397011","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (2nd Anniversary Tournament)","","ST13-002","L","Near Mint Foil","15.20","","15.9900","15.0000","","0","",""
"7524411","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (CS 2023 Event Pack)","","P-028","PR","Near Mint Foil","22.51","","21.2500","21.2500","","0","",""
"7758839","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (CS 2023 Event Pack Finalist Ver.)","","P-028","PR","Near Mint Foil","","","","","","0","",""
"6768430","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Event Pack Vol. 1)","","P-028","PR","Near Mint Foil","16.48","","15.9900","15.9900","","0","",""
"7496248","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Gift Collection 2023)","","P-028","PR","Near Mint Foil","11.10","","11.2300","9.7300","","0","",""
"8570186","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (One Piece Japanese Version 2nd Anniversary Set)","","OP02-013","SR","Near Mint Foil","","","","","","0","",""
"8117862","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Premium Card Collection -Leader Collection-)","","ST13-002","L","Near Mint Foil","6.15","","5.9900","5.0000","","0","",""
"7372295","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Special Goods Set -Ace/Sabo/Luffy-)","","OP03-001","L","Near Mint Foil","27.79","","57.1000","57.1000","","0","",""
"8252365","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Tournament Pack 2024 Oct.-Dec.)","","OP07-053","R","Near Mint","0.31","","1.4000","0.0900","","0","",""
"8252360","One Piece Card Game","One Piece Promotion Cards","Portgas.D.Ace (Winner Pack 2024 Oct.-Dec.)","","OP07-053","R","Near Mint Foil","7.15","","7.5000","7.5000","","0","",""
"7406465","One Piece Card Game","One Piece Promotion Cards","Queen (Judge Pack Vol. 2)","","ST04-005","PR","Near Mint Foil","2.14","","2.5500","1.2400","","0","",""
"7424708","One Piece Card Game","One Piece Promotion Cards","Queen (Treasure Cup)","","ST04-005","C","Near Mint Foil","899.99","","899.9900","899.9900","","0","",""
"7890168","One Piece Card Game","One Piece Promotion Cards","Radical Beam!! (Premium Card Collection -Best Selection Vol. 1-)","","OP01-029","UC","Near Mint Foil","13.61","","14.1800","13.1900","","0","",""
"7524391","One Piece Card Game","One Piece Promotion Cards","Raizo (CS 2023 Event Pack)","","OP01-052","UC","Near Mint Foil","5.70","","18.9900","18.9900","","0","",""
"7758834","One Piece Card Game","One Piece Promotion Cards","Raizo (CS 2023 Event Pack Finalist Ver.)","","OP01-052","UC","Near Mint Foil","","","500.0000","500.0000","","0","",""
"7331442","One Piece Card Game","One Piece Promotion Cards","Raizo (Event Pack Vol. 2)","","OP01-052","PR","Near Mint","0.45","","1.6000","0.2900","","0","",""
"8256631","One Piece Card Game","One Piece Promotion Cards","Rebecca (October Championship 2024 Online Regional)","","OP05-091","SR","Near Mint Foil","1725.33","","","","","0","",""
"8605633","One Piece Card Game","One Piece Promotion Cards","Rob Lucci (Illustration Box EX)","","OP05-093","SR","Near Mint Foil","37.42","","31.9900","31.9900","","0","",""
"7013045","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro - OP01-001 (Alternate Art)","","OP01-001","PR","Near Mint Foil","40.50","","40.5000","40.5000","","0","",""
"7424718","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro - OP01-025 (Treasure Cup)","","OP01-025","SR","Near Mint Foil","","","6699.6900","6699.6900","","0","",""
"7575841","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro - OP01-025 (Ultra Deck: The Three Captains)","","OP01-025","SR","Near Mint Foil","3.91","","3.5700","2.2600","","0","",""
"6768390","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro - ST01-013 (Treasure Cup)","","ST01-013","PR","Near Mint Foil","1224.00","","","","","0","",""
"7246062","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (3-on-3 Cup) [Participant]","","ST01-013","SR","Near Mint","","","1051.2700","1050.0000","","0","",""
"7246067","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (3-on-3 Cup) [Winner]","","ST01-013","SR","Near Mint","","","","","","0","",""
"8583029","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Championship 25-26 Regionals Season 1)","","OP09-076","R","Near Mint Foil","","","1300.0000","1300.0000","","0","",""
"8223694","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (CS 2024 Event Pack)","","P-042","PR","Near Mint Foil","7.62","","8.2500","7.2600","","0","",""
"8224840","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (CS 2024 Event Pack Finalist)","","P-042","PR","Near Mint Foil","108.33","","","","","0","",""
"8015799","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (English Version 1st Anniversary Set)","","OP01-025","SR","Near Mint Foil","46.28","","99.9500","99.9500","","0","",""
"7753956","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Event Pack Vol. 3)","","P-042","PR","Near Mint Foil","8.98","","7.9400","7.9400","","0","",""
"7496523","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Gift Collection 2023)","","ST01-013","SR","Near Mint Foil","8.84","","8.9500","7.9600","","0","",""
"8606226","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (One Piece Day Dallas 2025)","","OP07-113","UC","Near Mint Foil","22.56","","21.8100","21.8100","","0","",""
"8570206","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (One Piece Japanese Version 2nd Anniversary Set)","","OP06-118","SEC","Near Mint Foil","","","","","","0","",""
"7743285","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (OP-06 Pre-Release Tournament) [Participant]","","P-045","PR","Near Mint","4.07","","4.7700","3.4600","","0","",""
"7743290","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (OP-06 Pre-Release Tournament) [Winner]","","P-045","PR","Near Mint Foil","40.76","","39.0000","39.0000","","0","",""
"7890378","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Premium Card Collection -Live Action Edition-)","","P-056","PR","Near Mint Foil","5.11","","5.0000","5.0000","","0","",""
"7261787","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Premium Card Collection -ONE PIECE FILM RED Edition-)","","ST01-013","SR","Near Mint Foil","5.11","","5.2000","5.2000","","0","",""
"7451786","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Sealed Battle Kit Vol. 1)","","P-056","PR","Near Mint","8.69","","7.2500","7.2500","","0","",""
"8277635","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (ST15 - ST20 Release Event Pack)","","P-045","PR","Near Mint","8.14","","5.3700","5.3700","","0","",""
"8277640","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (ST15 - ST20 Release Event Winner Pack)","","P-045","PR","Near Mint Foil","16.27","","15.9900","15.9900","","0","",""
"8105202","One Piece Card Game","One Piece Promotion Cards","Roronoa Zoro (Treasure Cup 2024)","","ST12-008","C","Near Mint Foil","403.32","","394.9500","391.9600","","0","",""
"8252407","One Piece Card Game","One Piece Promotion Cards","Ryuma (Judge Pack Vol. 4)","","OP06-036","R","Near Mint Foil","0.56","","1.7700","0.4600","","0","",""
"8397001","One Piece Card Game","One Piece Promotion Cards","Sabo (2nd Anniversary Tournament)","","ST13-001","L","Near Mint Foil","14.27","","14.9800","14.9800","","0","",""
"8223699","One Piece Card Game","One Piece Promotion Cards","Sabo (CS 2024 Event Pack)","","P-044","PR","Near Mint Foil","3.53","","4.6100","3.3000","","0","",""
"8224845","One Piece Card Game","One Piece Promotion Cards","Sabo (CS 2024 Event Pack Finalist)","","P-044","PR","Near Mint Foil","49.50","","50.0000","50.0000","","0","",""
"7842677","One Piece Card Game","One Piece Promotion Cards","Sabo (Event Pack Vol. 4)","","P-044","PR","Near Mint Foil","2.23","","3.0500","1.7400","","0","",""
"8570196","One Piece Card Game","One Piece Promotion Cards","Sabo (One Piece Japanese Version 2nd Anniversary Set)","","OP04-083","SR","Near Mint Foil","","","","","","0","",""
"8119048","One Piece Card Game","One Piece Promotion Cards","Sabo (Premium Card Collection -Leader Collection-)","","ST13-001","L","Near Mint Foil","6.10","","6.2500","6.2500","","0","",""
"7451736","One Piece Card Game","One Piece Promotion Cards","Sabo (Sealed Battle 2023 Vol. 1)","","OP04-083","SR","Near Mint Foil","115.65","","119.9500","119.9500","","0","",""
"7331482","One Piece Card Game","One Piece Promotion Cards","Sakazuki (Championship 2023)","","OP02-099","PR","Near Mint Foil","","","1200.0000","1200.0000","","0","",""
"7899285","One Piece Card Game","One Piece Promotion Cards","Sakazuki (Pirates Party Vol. 7)","","P-076","PR","Near Mint","1.70","","2.7600","1.4500","","0","",""
"8541048","One Piece Card Game","One Piece Promotion Cards","San-Gorou (Treasure Cup 2025)","","ST18-003","C","Near Mint Foil","316.66","","299.9900","299.9900","","0","",""
"7013050","One Piece Card Game","One Piece Promotion Cards","Sanji - OP01-013 (Alternate Art)","","OP01-013","PR","Near Mint Foil","15.48","","13.9900","13.9900","","0","",""
"8218904","One Piece Card Game","One Piece Promotion Cards","Sanji (Championship 2024 Finalist Card Set)","","OP07-064","SR","Near Mint Foil","320.00","","300.0000","300.0000","","0","",""
"8604018","One Piece Card Game","One Piece Promotion Cards","Sanji (Championship 2024 Finalist Card Set Vol. 2)","","OP07-064","SR","Near Mint Foil","","","","","","0","",""
"8603986","One Piece Card Game","One Piece Promotion Cards","Sanji (Championship 2024 Top Player Pack)","","OP07-064","SR","Near Mint Foil","162.50","","","","","0","",""
"8603924","One Piece Card Game","One Piece Promotion Cards","Sanji (Championship 2024 Top Player Pack Vol. 2)","","OP07-064","SR","Near Mint Foil","","","","","","0","",""
"8583034","One Piece Card Game","One Piece Promotion Cards","Sanji (Championship 25-26 Regionals Season 1)","","OP09-065","SR","Near Mint Foil","","","","","","0","",""
"7524441","One Piece Card Game","One Piece Promotion Cards","Sanji (CS 2023 Event Pack)","","P-034","PR","Near Mint Foil","5.26","","5.2300","3.9200","","0","",""
"7758829","One Piece Card Game","One Piece Promotion Cards","Sanji (CS 2023 Event Pack Finalist Ver.)","","P-034","PR","Near Mint Foil","","","400.0000","400.0000","","0","",""
"7158092","One Piece Card Game","One Piece Promotion Cards","Sanji (Demo Deck 2023)","","OP01-013","R","Near Mint","1.43","","3.9600","2.6500","","0","",""
"8015784","One Piece Card Game","One Piece Promotion Cards","Sanji (English Version 1st Anniversary Set)","","OP01-013","R","Near Mint Foil","32.18","","25.0000","25.0000","","0","",""
"7331467","One Piece Card Game","One Piece Promotion Cards","Sanji (Event Pack Vol. 2)","","P-034","PR","Near Mint Foil","4.60","","5.3000","3.9900","","0","",""
"7496518","One Piece Card Game","One Piece Promotion Cards","Sanji (Gift Collection 2023)","","OP01-013","R","Near Mint Foil","12.44","","11.9900","11.0000","","0","",""
"6999288","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2023) [Finalist]","","ST01-004","PR","Near Mint Foil","15.64","","21.5000","21.5000","","0","",""
"6999283","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2023) [Participant]","","ST01-004","PR","Near Mint Foil","8.06","","9.8000","8.8100","","0","",""
"6999293","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2023) [Winner]","","ST01-004","PR","Near Mint Foil","","","","","","0","",""
"7754018","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2024) [Finalist]","","OP03-102","R","Near Mint Foil","16.70","","58.9700","57.6800","","0","",""
"7754013","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2024) [Participant]","","OP03-102","R","Near Mint Foil","9.92","","8.1800","8.1800","","0","",""
"7754023","One Piece Card Game","One Piece Promotion Cards","Sanji (Offline Regional 2024) [Winner]","","OP03-102","R","Near Mint Foil","","","","","","0","",""
"8570211","One Piece Card Game","One Piece Promotion Cards","Sanji (One Piece Japanese Version 2nd Anniversary Set)","","OP07-064","SR","Near Mint Foil","","","","","","0","",""
"6993989","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2023) [Finalist]","","ST01-004","PR","Near Mint Foil","34.12","","33.9900","33.9900","","0","",""
"6993984","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2023) [Participant]","","ST01-004","PR","Near Mint Foil","9.71","","10.7500","10.7500","","0","",""
"6993994","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2023) [Winner]","","ST01-004","PR","Near Mint Foil","","","","","","0","",""
"7754003","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2024) [Finalist]","","OP03-102","R","Near Mint Foil","71.25","","69.5000","69.5000","","0","",""
"7753998","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2024) [Participant]","","OP03-102","R","Near Mint Foil","6.38","","13.2000","13.2000","","0","",""
"7754008","One Piece Card Game","One Piece Promotion Cards","Sanji (Online Regional 2024) [Winner]","","OP03-102","R","Near Mint Foil","","","","","","0","",""
"7899275","One Piece Card Game","One Piece Promotion Cards","Sanji (Pirates Party Vol. 7)","","P-068","PR","Near Mint","8.34","","8.1800","8.1800","0","0","9.9700",""
"8103937","One Piece Card Game","One Piece Promotion Cards","Sanji (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-)","","OP03-102","R","Near Mint Foil","5.86","","5.2000","5.2000","","0","",""
"7890383","One Piece Card Game","One Piece Promotion Cards","Sanji (Premium Card Collection -Live Action Edition-)","","P-050","PR","Near Mint Foil","3.27","","4.5600","3.2500","","0","",""
"7261766","One Piece Card Game","One Piece Promotion Cards","Sanji (Premium Card Collection -ONE PIECE FILM RED Edition-)","","ST01-004","C","Near Mint Foil","2.66","","4.0000","2.6900","","0","",""
"7451756","One Piece Card Game","One Piece Promotion Cards","Sanji (Sealed Battle Kit Vol. 1)","","P-050","PR","Near Mint","6.86","","8.2500","8.2500","","0","",""
"7346346","One Piece Card Game","One Piece Promotion Cards","Sanji (Store Championship Participation Pack Vol. 2)","","OP03-102","PR","Near Mint Foil","6.11","","6.4900","5.5000","","0","",""
"8448249","One Piece Card Game","One Piece Promotion Cards","Sanji (Tournament Pack 2025 Vol. 1)","","EB01-014","R","Near Mint","0.88","","1.9000","0.5900","","0","",""
"8448188","One Piece Card Game","One Piece Promotion Cards","Sanji (Winner Pack 2025 Vol. 1)","","EB01-014","R","Near Mint Foil","8.54","","6.4900","6.4900","","0","",""
"7524396","One Piece Card Game","One Piece Promotion Cards","Sasaki (CS 2023 Event Pack)","","OP01-101","UC","Near Mint Foil","8.49","","10.7400","10.7400","","0","",""
"7530362","One Piece Card Game","One Piece Promotion Cards","Sasaki (CS 2023 Event Pack Finalist Ver.)","","OP01-101","UC","Near Mint Foil","","","","","","0","",""
"7331447","One Piece Card Game","One Piece Promotion Cards","Sasaki (Event Pack Vol. 2)","","OP01-101","PR","Near Mint","0.64","","1.8000","0.4900","","0","",""
"8389427","One Piece Card Game","One Piece Promotion Cards","Satori (Welcome Pack Vol. 1)","","OP05-105","R","Near Mint","2.00","","2.6900","1.3800","","0","",""
"7754078","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Offline Regional 2024) [Finalist]","","ST02-008","C","Near Mint Foil","25.46","","111.9900","111.0000","","0","",""
"7754073","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Offline Regional 2024) [Participant]","","ST02-008","C","Near Mint Foil","23.53","","49.9900","49.9900","0","0","28.8700",""
"7754083","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Offline Regional 2024) [Winner]","","ST02-008","C","Near Mint Foil","","","","","","0","",""
"7754063","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Online Regional 2024) [Finalist]","","ST02-008","C","Near Mint Foil","32.85","","99.9900","99.9900","","0","",""
"7754058","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Online Regional 2024) [Participant]","","ST02-008","C","Near Mint Foil","23.39","","36.9900","36.0000","","0","",""
"7754068","One Piece Card Game","One Piece Promotion Cards","Scratchmen Apoo (Online Regional 2024) [Winner]","","ST02-008","C","Near Mint Foil","","","","","","0","",""
"7524431","One Piece Card Game","One Piece Promotion Cards","Sengoku (CS 2023 Event Pack)","","P-032","PR","Near Mint Foil","11.37","","10.2100","10.2100","","0","",""
"7758814","One Piece Card Game","One Piece Promotion Cards","Sengoku (CS 2023 Event Pack Finalist Ver.)","","P-032","PR","Near Mint Foil","","","","","","0","",""
"6768475","One Piece Card Game","One Piece Promotion Cards","Sengoku (Event Pack Vol. 1)","","P-032","PR","Near Mint Foil","15.91","","13.1200","13.1200","","0","",""
"7524567","One Piece Card Game","One Piece Promotion Cards","Sentomaru (CS 2023 Celebration Pack)","","ST03-007","C","Near Mint Foil","2.44","","3.3100","2.0000","","0","",""
"8103907","One Piece Card Game","One Piece Promotion Cards","Sentomaru (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-)","","ST03-007","C","Near Mint Foil","1.17","","2.3100","1.0000","","0","",""
"7156014","One Piece Card Game","One Piece Promotion Cards","Sentomaru (Tournament Pack Vol. 3) [Participant]","","ST03-007","PR","Near Mint","0.21","","1.3500","0.0400","","0","",""
"7156019","One Piece Card Game","One Piece Promotion Cards","Sentomaru (Tournament Pack Vol. 3) [Winner]","","ST03-007","PR","Near Mint Foil","1.38","","2.3100","1.0000","","0","",""
"8582989","One Piece Card Game","One Piece Promotion Cards","Shaka (Judge Pack Vol. 5)","","OP07-101","UC","Near Mint Foil","15.00","","","","","0","",""
